sr_no,sector,ministry,project_code,project_name,orig_cost,rev_cost,expenditure,phys_progress,planned_duration_days,project_age_years,elapsed_fraction,progress_gap,cost_utilization,cost_per_progress,sanction_year,sanction_month,size_decile_in_sector,sector_loo_cost_overrun_rate,sector_loo_time_overrun_rate,ministry_loo_cost_overrun_rate,ministry_loo_time_overrun_rate,cost_overrun_pct,cost_overrun_flag,time_overrun_months,time_overrun_flag
1289,Roads & Highways,Ministry of Road Transport & Highways,618239,"Rehabilitation & Upgradation of NH214 New NH-216 from Km 34/230 to Km 84/550 Losari to Machavaram Section to two lane with paved shoulder in the state of Andhrapradesh under NHDP-IV through Engineering, Procurement& Construction EPC mode.",445,459.37,512.79,99,904.0,10.119096509240247,4.088495575221239,309.84955752212386,1.1523370786516853,5.1278999999999995,2016.0,3.0,3.0,0.36155202821869487,0.7318840579710145,0.36155202821869487,0.7318840579710145,3.2292134831460686,0.0,82.75295663600525,1.0
1290,Roads & Highways,Ministry of Road Transport & Highways,619265,Rehabilitation & Upgradation of Thorrur to Nehru Nagar section to Two Lane with Paved shoulders from Km 109/420 to Km 178/500 of NH 930P in the state of Telangana on EPC mode under Annual Plan 2022-2023,675,,0.0,0,1255.0,1.2539356605065024,0.3649402390438247,36.49402390438247,0.0,0.0,2025.0,1.0,4.0,0.3609154929577465,0.7329192546583851,0.3609154929577465,0.7329192546583851,,,0.0,0.0
1291,Roads & Highways,Ministry of Road Transport & Highways,618134,Rehabilitation /Upgradation from Lagam to Alapalli section Desing Km. 199/400 to km 227/400 Length 28.0 Km to 2 lane with Paved Shoulders/ 4 lane configuration section of NH-353 C Sakoli-Wadsa-Armori-Gadchiroli-Ashti-Alapalli Sironcha in Gadchiroli District on EPC mode in the state of Maharashtra.,459,,132.28,81,1302.0,3.2060232717316905,0.8993855606758833,8.938556067588323,0.2881917211328976,1.6131707317073172,2023.0,2.0,3.0,0.3609154929577465,0.7329192546583851,0.3609154929577465,0.7329192546583851,,,0.0,0.0
1292,Roads & Highways,Ministry of Road Transport & Highways,618821,Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of NH-53 Old NH 5A from Km 18.00 to Km 39.00 in the State of Odisha on HAM mode Package-2,920,950.4,424.45,98,993.0,3.0937713894592744,1.1379657603222557,15.796576032225573,0.4613586956521739,4.287373737373737,2023.0,3.0,5.0,0.36155202821869487,0.7318840579710145,0.36155202821869487,0.7318840579710145,3.3043478260869543,0.0,11.530880420499342,1.0
1293,Roads & Highways,Ministry of Road Transport & Highways,618822,Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of NH-53 Old NH 5A from Km.0.00 to Km.18.00Package-1,930,869.45,398.91,97,993.0,3.0937713894592744,1.1379657603222557,16.796576032225573,0.42893548387096775,4.070510204081633,2023.0,3.0,5.0,0.36155202821869487,0.7318840579710145,0.36155202821869487,0.7318840579710145,-6.510752688172038,0.0,13.567674113009199,1.0
1294,Roads & Highways,Ministry of Road Transport & Highways,618820,Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of NH-53 Old NH 5A from Km.39.000 to Km.60.00 Package-3,862,938.55,395.96,92,993.0,3.0937713894592744,1.1379657603222557,21.796576032225573,0.4593503480278422,4.257634408602151,2023.0,3.0,5.0,0.35978835978835977,0.7318840579710145,0.35978835978835977,0.7318840579710145,8.88051044083526,1.0,15.505913272010512,1.0
1295,Roads & Highways,Ministry of Road Transport & Highways,619181,Rehabilitation and Up gradation from 4 to 8 laning of Chandikhole Paradip Section of NH-53 Old NH 5A from Km.60.000 to Km.76.646 Package-4,882,1009.92,196.67,36,1314.0,3.0937713894592744,0.8599695585996956,49.99695585996956,0.22298185941043083,5.315405405405405,2023.0,3.0,5.0,0.35978835978835977,0.7318840579710145,0.35978835978835977,0.7318840579710145,14.503401360544213,1.0,13.994743758212877,1.0
1296,Roads & Highways,Ministry of Road Transport & Highways,619008,Rehabilitation and Up gradation of Charthana Jintur Section of NH 752 I Km 25100 to 47100 to 2 Lane with Paved Shoulder configuration Flexible Pavement in the state of Maharashtra on EPC mode. Reg- Resubmission of Annual Plan Estimate.,158,,0.01,51,851.0,1.0924024640657084,0.4688601645123384,-4.113983548766157,6.329113924050633e-05,0.0001923076923076923,2025.0,3.0,0.0,0.3609154929577465,0.7329192546583851,0.3609154929577465,0.7329192546583851,,,-11.957950065703022,0.0
1297,Roads & Highways,Ministry of Road Transport & Highways,618418,Rehabilitation and up gradation of Nongstoin-Rambrai-Kyrshai road up to Meghalaya-Assam border from Km 0.335 to km 34.039 to 2-Lane under NHO - NE in the State of Meghalaya Package-1,360,,310.07,83,977.0,4.605065023956194,1.721596724667349,89.15967246673489,0.8613055555555555,3.6913095238095237,2021.0,9.0,2.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,31.208935611038108,1.0
1298,Roads & Highways,Ministry of Road Transport & Highways,619185,Rehabilitation and up-gradation and completion of balance work of section from Km 155.00 to Km 181.00 End of Jarwa to Rangat of NH -4 Total length 26 Km to Intermediate Lane/2-lane with hard shoulders in the UT of A&N Islands on EPC basis - Package-III.B Balance work,184,333.12,163.63,50,2777.0,8.16974674880219,1.0745408714440043,57.45408714440043,0.8892934782608696,3.2084313725490197,2018.0,2.0,0.0,0.35978835978835977,0.7318840579710145,0.35978835978835977,0.7318840579710145,81.04347826086958,1.0,17.805519053876477,1.0
1299,Roads & Highways,Ministry of Road Transport & Highways,619184,"Rehabilitation and up-gradation and completion of balance works of the section from Km 107.760 km to 129.445 km After Middle strait to Humphrey, Km 130.600 to 138.300 After Humphrey to Kadamtala of NH-4 Intermediate/2-Lane with hard shoulder in the Union Territory of Andaman & Nicobar Islands on EPC basis Package-IIIA",207,376.48,0.0,82,2755.0,8.16974674880219,1.0831215970961887,26.312159709618868,0.0,0.0,2018.0,2.0,0.0,0.35978835978835977,0.7318840579710145,0.35978835978835977,0.7318840579710145,81.87439613526571,1.0,15.571616294349539,1.0
1300,Roads & Highways,Ministry of Road Transport & Highways,618163,"Rehabilitation and Up-gradation from km. 0000 to km.40390 of NH-730S MaharajganjNichloulThuthibari to two lane with paved shoulders in the State of U.P. on Engineering, Procurement & Construction EPC Basis.",809,603.19,167.84,60,1011.0,3.164955509924709,1.1434223541048467,54.342235410484676,0.20746600741656365,2.7514754098360656,2023.0,3.0,5.0,0.36155202821869487,0.7318840579710145,0.36155202821869487,0.7318840579710145,-25.44004944375772,0.0,12.81208935611038,1.0
1301,Roads & Highways,Ministry of Road Transport & Highways,618236,Rehabilitation and Up-gradation of Dhindi - Digamarru section from Km 126/510 to Km 135/740 of NH -214 New NH -216 and digamarru -Losari section from Km 0/000 tp Km 34/230 of NH-214 A New Nh-216 to two lane with paved shoulder in the state of AP-NH,316,288.76,222.43,100,806.0,10.17659137577002,4.61166253101737,361.16625310173697,0.7038924050632912,2.2022772277227722,2016.0,2.0,2.0,0.36155202821869487,0.7318840579710145,0.36155202821869487,0.7318840579710145,-8.620253164556965,0.0,65.86727989487517,1.0
1302,Roads & Highways,Ministry of Road Transport & Highways,618037,Rehabilitation and Up-gradation of existin of road from 2-lane to 2-lane with paved shoulders from km. 0.00 to km 53.590 total length-53.590 km of Raychoti to Vempalli section of NH-440 in the State of Andhra Pradesh on EPC mode.,440,359.52,213.12,90,856.0,4.336755646817249,1.8504672897196262,95.04672897196261,0.4843636363636364,2.341978021978022,2021.0,12.0,3.0,0.36155202821869487,0.7318840579710145,0.36155202821869487,0.7318840579710145,-18.290909090909093,0.0,28.942181340341655,1.0
1303,Roads & Highways,Ministry of Road Transport & Highways,618888,Rehabilitation and Up-gradation of existing road to 2L PS from End of Hamirpur Bypass near Chilbahal to Bhangbar section from Km. 138.295 to Km.175.270 of NH-88 Pkg-IV,1146,1358.62,987.35,97,1143.0,4.136892539356605,1.3219597550306212,35.19597550306213,0.8615619546247819,10.075000000000001,2022.0,3.0,6.0,0.35978835978835977,0.7318840579710145,0.35978835978835977,0.7318840579710145,18.55322862129144,1.0,20.13797634691196,1.0
1304,Roads & Highways,Ministry of Road Transport & Highways,618139,Rehabilitation and Up-gradation of Gangakhed Loha section of NH-361F from Km 169/00 to 210/00 to two lane with paved shoulder/ four lane configuration in the state of Maharashtra on EPC mode Length - 41.00 Km.,355,,0.0,43,929.0,2.1245722108145104,0.8353067814854682,40.530678148546826,0.0,0.0,2024.0,3.0,2.0,0.3609154929577465,0.7329192546583851,0.3609154929577465,0.7329192546583851,,,0.0,0.0
1305,Roads & Highways,Ministry of Road Transport & Highways,618150,Rehabilitation and Up-gradation of i. Deogaon phata to Digras phata Ch. 0/000 to 15/000 & Selu to Borgavhan Ch 20/900 to 35/800 [Length 29.9km] ii. Injegaon Dhamoni to Pohner Phata Ch.58/200 to Ch. 83/700 [Length25.5 km] and iii. Pohner phata to Pathri Design Ch. 42/700 to 58/200 [Length 15.5 km] sections of NH-548B to Two lane with paved shoulder configuartion in the state of Maharashtra on EPC mode Total project length 70.9 Km.,762,,0.0,15,1149.0,2.1245722108145104,0.6753698868581375,52.53698868581375,0.0,0.0,2024.0,3.0,4.0,0.3609154929577465,0.7329192546583851,0.3609154929577465,0.7329192546583851,,,0.0,0.0
1306,Roads & Highways,Ministry of Road Transport & Highways,618137,Rehabilitation and Up-gradation of Jarud - Sirsala section of NH-361F km 59500 to km11500 to Two lane with paved shoulder/ Four Lane in the state of Maharashtra on EPC mode Length 55.5 Km.,540,,158.38,68,1149.0,2.1245722108145104,0.6753698868581375,-0.46301131418624664,0.2932962962962963,2.2953623188405796,2024.0,3.0,3.0,0.3609154929577465,0.7329192546583851,0.3609154929577465,0.7329192546583851,,,0.0,0.0
1307,Roads & Highways,Ministry of Road Transport & Highways,617991,"Rehabilitation and up-gradation of NH-167 from Km 14/900 to Km70/000 Design Ch. 14/900 to 69/700 Chintakunta to Adoni section to two lane with paved shoulders in the State of Andhra Pradesh under Corridor Approach through Engineering, Procurement",290,,141.83,92,939.0,9.489390828199863,3.691160809371672,277.11608093716717,0.48906896551724144,1.5250537634408603,2016.0,11.0,1.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,91.06438896189225,1.0
1308,Roads & Highways,Ministry of Road Transport & Highways,617885,Rehabilitation and Up-gradation of Nongstoin Wahkaji section of Project Road Km 0000 to Km 43060 to Intermediate Lane with earthern shoulder under SARDP-NE Phase-A in the State of Meghalaya on EPC mode. Job No- SARDP-NE ong-Don-Maw/MG/2020-21/294,303,,187.77,100,1092.0,5.711156741957564,1.9102564102564104,91.02564102564102,0.6197029702970297,1.8591089108910892,2020.0,8.0,1.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,36.69513797634691,1.0
1309,Roads & Highways,Ministry of Road Transport & Highways,618385,Rehabilitation and up-gradation of road from design km 25.250 to km 36.460 Total lengh 11.210 km of Kailashahar-Kurti Bridge section on NH-208A to 2-lane with paved shoulder on EPC basis under NHO Package-III- Balance Work,174,,67.1,53,2196.0,6.1738535249828885,1.0268670309653916,49.68670309653916,0.38563218390804593,1.2425925925925925,2020.0,2.0,0.0,0.3609154929577465,0.7329192546583851,0.3609154929577465,0.7329192546583851,,,0.0,0.0
1310,Roads & Highways,Ministry of Road Transport & Highways,618307,Rehabilitation and up-gradation of road from km 16.077 to km 43.935 total length 27.858 km of Lalchara-Kanchanpur section via Shivbari on NH-44A to 2 lane with paved shoulder in the state of Tripura on EPC Mode Pkg-2 under BharatMala Pariyojana Manu-Simlung -2,457,,205.69,55,1050.0,4.177960301163586,1.4533333333333334,90.33333333333334,0.45008752735229757,3.673035714285714,2022.0,2.0,3.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,12.54927726675427,1.0
1311,Roads & Highways,Ministry of Road Transport & Highways,618238,Rehabilitation and Up-gradation of Thimmapuram to Gurajanapalli section from Km 26/150 to Km 41/161 of NH - 214 New NH - 216 to two lane with paved shoulder in the state of Andhra Pradesh under NHDP-IV,351,432.91,233.93,98,698.0,9.71937029431896,5.08595988538682,410.595988538682,0.6664672364672365,2.362929292929293,2016.0,8.0,2.0,0.35978835978835977,0.7318840579710145,0.35978835978835977,0.7318840579710145,23.336182336182343,1.0,98.71879106438895,1.0
1312,Roads & Highways,Ministry of Road Transport & Highways,618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",549,,325.77,95,1088.0,4.314852840520191,1.4485294117647058,49.85294117647058,0.5933879781420764,3.3934374999999997,2022.0,1.0,3.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,21.057818659658345,1.0
1313,Roads & Highways,Ministry of Road Transport & Highways,618096,Rehabilitation and Up-gradation to 2 lane road with paved shoulders configuration for the balance work of 13 km length on Helwak-Patan-Karad section Km. 85000 to 133 417 of NH-166E in the state of Maharashtra on EPC mode.,181,,60.25,87,796.0,2.223134839151266,1.020100502512563,15.010050251256288,0.3328729281767956,0.6846590909090909,2024.0,2.0,0.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,8.5742444152431,1.0
1314,Roads & Highways,Ministry of Road Transport & Highways,618188,Rehabilitation and Up-gradation to 2 lane with paved shoulder configuration of Mahud Sangola road NH 965 G 159400 to 161900and 162400 to 183960 Design Chainage from km. 32/300 to km. 34/800 and km. 35/800 to km. 56/860 Rigid Pavement on EPC mode in the State of Maharashtra.,254,,98.95,100,826.0,3.2005475701574264,1.4152542372881356,41.525423728813564,0.38956692913385826,0.9797029702970297,2023.0,2.0,1.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,15.308804204993429,1.0
1315,Roads & Highways,Ministry of Road Transport & Highways,618225,Rehabilitation and up-gradation to 2 lane with paved shoulder from existing chainage km 134950 to km 166100 Design chainage km 116980 to km 146700 under 31 TF on Akhnoor-Poonch road NH-144A in the UT of Jammu & Kashmir under Project Sampark BRO on EPC mode Package-VI Job no NH-144A-J&K-2021-22-106,395,,162.0,89,1121.0,4.826830937713894,1.5727029438001785,68.27029438001784,0.41012658227848103,1.8,2021.0,7.0,2.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,29.139290407358736,1.0
1316,Roads & Highways,Ministry of Road Transport & Highways,618224,Rehabilitation and up-gradation to 2 lane with paved shoulder from existing chainage km 49150 to km 64535 Design chainage km 46.450 to km 55.800 including construction of Sungal Tunnel Total length of Tunnel 2.79 km under 13 TF on Akhnoor-Poonch road NH-144A under Project Sampark BRO in the UT of Jammu & Kashmir on EPC mode Package-II Job no NH-144A-J&K-2019-20-78,797,,440.97,92,1614.0,6.11088295687885,1.3828996282527881,46.28996282527882,0.5532873274780427,4.741612903225807,2020.0,3.0,5.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,24.342969776609724,1.0
1317,Roads & Highways,Ministry of Road Transport & Highways,618223,Rehabilitation and up-gradation to 2 lane with paved shoulder from existing chainage km 64535 to km 85385 Design chainage km 55800 to km 74350 under 13 TF on Akhnoor-Poonch road NH-144A under Project Sampark BRO in the UT of Jammu & Kashmir on EPC mode Package-III Job no NH-144A-J&K-2019-20-79,153,,77.62,90,1288.0,6.113620807665982,1.733695652173913,83.36956521739131,0.5073202614379085,0.852967032967033,2020.0,3.0,0.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,39.09329829172142,1.0
1318,Roads & Highways,Ministry of Road Transport & Highways,618119,Rehabilitation and up-gradation to 2-lane configuration of Bageshwar to Kangarchina road from km 129.600 to Km 161.600 Existing Chainage 136.00 to Km 169.00 of NH-309Ain the State of Uttarakhand Package-IV under NHO Annual Plan 2021-22,472,,0.0,67,1793.0,4.082135523613963,0.8315672058003346,16.156720580033465,0.0,0.0,2022.0,3.0,3.0,0.3609154929577465,0.7321613236814891,0.3609154929577465,0.7321613236814891,,,,
1319,Roads & Highways,Ministry of Road Transport & Highways,618263,"Rehabilitation and Up-gradation to 2LPS from Km. 0.000 to Km. 7.800 and Km. 35.400 to Km. 52.345 Design length 24.745 Km., except Bihar portion of NH-727B Tamkuhiraj to Bihar Border and Bihar Border to Majhauli on EPC mode in the State of Uttar Pradesh",701,,156.4,81,1225.0,3.1019849418206706,0.9248979591836735,11.48979591836735,0.22310984308131243,1.9073170731707318,2023.0,3.0,4.0,0.3609154929577465,0.7329192546583851,0.3609154929577465,0.7329192546583851,,,1.0183968462549278,0.0
1320,Roads & Highways,Ministry of Road Transport & Highways,618880,Rehabilitation and Up-gradation to 4L configuration & Strengthening of Thanpuri to Paror section from Km 85.135 to Km 100.840 of NH-154 Pkg-IIC,816,666.79,496.91,57,1247.0,3.8165639972621492,1.1178829190056134,54.78829190056135,0.6089583333333334,8.567413793103448,2022.0,7.0,5.0,0.36155202821869487,0.7318840579710145,0.36155202821869487,0.7318840579710145,-18.285539215686278,0.0,16.819973718791065,1.0
1321,Roads & Highways,Ministry of Road Transport & Highways,618176,Rehabilitation and upgradation from ch km 50/200 to 56/800 and km 62/600 to 100/403 of Kolde to Visarwadi Near Junction with NH-6 section of NH 752G total length 44.40 to two-lane with paved shoulder / four lanes in the State of Maharashtra on EPC mode.,349,,39.95,35,1011.0,1.0924024640657084,0.39465875370919884,4.465875370919882,0.11446991404011463,1.1097222222222223,2025.0,3.0,2.0,0.3609154929577465,0.7321613236814891,0.3609154929577465,0.7321613236814891,,,,
1322,Roads & Highways,Ministry of Road Transport & Highways,618103,Rehabilitation and upgradation from Km 22300 to 58635 of MudireddyPalle to Kadapa/Nellore Border via porumamilla Section of NH 167 Two Lane with paved Shoulder in,279,,168.7,90,1482.0,4.1067761806981515,1.0121457489878543,11.214574898785429,0.6046594982078852,1.8538461538461537,2022.0,3.0,1.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,3.6136662286465175,1.0
1323,Roads & Highways,Ministry of Road Transport & Highways,618124,Rehabilitation and upgradation from km 51.600 to km 75.700 of NH-321G Nuhkhas to Etah section to two lane with paved shoulder configuration under EPC mode in the State of Uttar Pradesh,344,,88.97,73,1328.0,4.306639288158795,1.1844879518072289,45.44879518072288,0.25863372093023257,1.2022972972972972,2022.0,1.0,2.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,15.078843626806833,1.0
1324,Roads & Highways,Ministry of Road Transport & Highways,619136,Rehabilitation and Upgradation of Chorma - Bairgania Section of National Highway No 227F to 2 lane with paved shoulders from Design Ch.0.000 to Ch. 34.566,611,628.65,337.4,100,1311.0,3.8329911019849416,1.0678871090770403,6.788710907704029,0.5522094926350245,3.3405940594059405,2022.0,6.0,4.0,0.36155202821869487,0.7318840579710145,0.36155202821869487,0.7318840579710145,2.8887070376432042,0.0,6.438896189224704,1.0
1325,Roads & Highways,Ministry of Road Transport & Highways,617974,Rehabilitation and upgradation of 2 lane with paved shoulder from existing km. 195.175 to km. 220.000 Design Chainage km71.300 to Km. 95.947 Excluding existing chainage Km 200.300 to Km 202.400 Design chainage Km 76.400 to Km 78.400 on Dharasu to Yamunotri Road of NH- 134 Old NH-94,345,,0.0,54,1052.0,0.9555099247091033,0.33174904942965777,-20.825095057034225,0.0,0.0,2025.0,5.0,2.0,0.3609154929577465,0.7321613236814891,0.3609154929577465,0.7321613236814891,,,,
1326,Roads & Highways,Ministry of Road Transport & Highways,618210,Rehabilitation and upgradation of Askot-Lipulekh on EPC Basis for Phase-I Existing Km 72.00 to 107.620 Design Chainage Km 21330 to Km 56935 under Project Hirak of BRO in the state of Uttarakhand under Bharatmala Pariyojna Phase-I on EPC Mode Length-35.605 Km CA No EPC/MORT&H/HRK/01/2021-22,604,,0.0,81,1170.0,5.6125941136208075,1.7521367521367521,94.2136752136752,0.0,0.0,2020.0,9.0,4.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,31.93166885676741,1.0
1327,Roads & Highways,Ministry of Road Transport & Highways,617940,"Rehabilitation and Upgradation of LB-Nagar to Malkapur section to 6-Lane main carriageway with service roads, drains cum footpath, including VUPs and widening of Minor bridge & road safety provisions from Km. 15/00 to Km 40/00 of NH-65 Old NH-9 under NH O for the year 2020-21 in the state of Telangana on EPC Mode.",545,,290.36,83,1214.0,5.0951403148528405,1.5329489291598024,70.29489291598023,0.5327706422018349,3.456666666666667,2021.0,3.0,3.0,0.3609154929577465,0.7318840579710145,0.3609154929577465,0.7318840579710145,,,29.303547963206306,1.0
